# bioPlux Text File Format
# Version: 1
# StartDateTime: 2014-05-27 18:33:37
# SamplingFrequency: 1000
# SampledChannels: 1 2 3 4 5
# SamplingResolution: 12
# AcquiringDevice: 00:07:80:4C:0F:29
# EndOfHeader
21	0	0	849	792	737	2042	2052
22	0	0	848	791	736	2041	2056
23	0	0	848	791	736	2036	2070
24	0	0	848	791	736	2034	2072
25	0	0	847	791	735	2031	2072
26	0	0	848	791	736	2032	2057
27	0	0	849	791	737	2034	1997
28	0	0	848	790	736	2038	1965
29	0	0	848	790	737	2043	1935
30	0	0	849	789	737	2042	1943
31	0	0	850	790	738	2041	2026
32	0	0	848	789	737	2035	2024
33	0	0	849	790	736	2034	2027
34	0	0	849	789	737	2037	2051
35	0	0	848	789	736	2035	2018
36	0	0	849	790	737	2035	2067
37	0	0	850	789	736	2035	2089
38	0	0	849	789	737	2033	2059
39	0	0	849	789	737	2033	2045
40	0	0	849	789	737	2031	2063
41	0	0	849	789	737	2030	2048
42	0	0	848	789	736	2032	2041
43	0	0	850	791	737	2036	2034
44	0	0	852	789	736	2031	2048
45	0	0	849	789	736	2034	2043
46	0	0	850	791	738	2039	2042
47	0	0	848	790	736	2033	2028
48	0	0	848	790	737	2034	2022
49	0	0	848	790	737	2038	2015
50	0	0	847	790	737	2038	1998
51	0	0	847	791	737	2034	2000
52	0	0	848	792	737	2039	1999
53	0	0	847	791	736	2036	1985
54	0	0	847	791	736	2037	1996
55	0	0	847	791	736	2039	2173
56	0	0	846	791	737	2035	2102
57	0	0	846	791	736	2038	2055
58	0	0	847	793	738	2042	2038
59	0	0	847	793	736	2039	2015
60	0	0	846	791	736	2034	2042
61	0	0	845	792	736	2037	2042
62	0	0	845	791	735	2040	2012
63	0	0	845	791	736	2038	2019
64	0	0	845	792	736	2038	2123
65	0	0	846	793	736	2035	2076
66	0	0	844	792	736	2043	2039
67	0	0	844	792	735	2043	2025
68	0	0	844	792	735	2035	2011
69	0	0	843	792	735	2033	2013
70	0	0	844	791	734	2033	2024
71	0	0	844	792	735	2035	2055
72	0	0	844	791	734	2033	2060
73	0	0	844	791	734	2034	2136
74	0	0	844	791	734	2036	2109
75	0	0	845	792	734	2036	2005
76	0	0	844	791	734	2032	1987
77	0	0	844	791	733	2033	1977
78	0	0	844	792	734	2038	1953
79	0	0	845	792	734	2035	2027
80	0	0	844	791	733	2034	2042
81	0	0	845	792	733	2036	2051
82	0	0	844	790	732	2030	2057
83	0	0	845	792	733	2035	2030
84	0	0	847	791	733	2029	1953
85	0	0	844	791	733	2025	1982
86	0	0	844	791	733	2030	2014
87	0	0	844	790	732	2036	2028
88	0	0	846	791	732	2034	2031
89	0	0	844	790	734	2032	2033
90	0	0	845	790	733	2036	2033
91	0	0	845	790	733	2038	2033
92	0	0	845	790	733	2038	2037
93	0	0	845	790	733	2035	2040
94	0	0	846	789	733	2031	2051
95	0	0	846	791	734	2030	2062
96	0	0	845	790	732	2030	2047
97	0	0	847	790	733	2032	2033
98	0	0	845	789	732	2030	2025
99	0	0	845	789	731	2035	2037
100	0	0	846	789	732	2034	2042
101	0	0	846	789	732	2031	2045
102	0	0	846	789	731	2036	2047
103	0	0	844	790	733	2041	2044
