# OpenSignals Text File Format
# {"00:07:80:3B:46:38": {"sensor": ["XYZ", "XYZ", "XYZ"], "device name": "00:07:80:3B:46:38", "column": ["nSeq", "DI", "Z", "Y", "X"], "sync interval": 2, "time": "12:29:38.252", "comments": "", "device connection": "BTH00:07:80:3B:46:38", "channels": [5, 6, 7], "keywords": "", "digital IO": [0, 1], "mode": 0, "date": "2017-9-19", "firmware version": 772, "device": "biosignalsplux", "position": 0, "sampling rate": 1000, "label": ["Z", "Y", "X"], "resolution": [16, 16, 16], "forcePlatform values": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], "special": [{}, {}, {}]}}
# EndOfHeader
655	0	37648	33335	32869	
656	0	37676	33336	32868	
657	0	37688	33334	32876	
658	0	37680	33346	32858	
659	0	37706	33345	32839	
660	0	37726	33345	32839	
661	0	37732	33342	32839	
662	0	37732	33350	32818	
663	0	37740	33378	32796	
664	0	37756	33357	32795	
665	0	37767	33356	32775	
666	0	37772	33362	32771	
667	0	37767	33366	32759	
668	0	37742	33358	32754	
669	0	37760	33362	32746	
670	0	37756	33364	32739	
671	0	37764	33348	32746	
672	0	37773	33342	32748	
673	0	37790	33327	32759	
674	0	37766	33327	32756	
675	0	37776	33317	32755	
676	0	37798	33309	32771	
677	0	37802	33304	32762	
678	0	37796	33281	32775	
679	0	37804	33287	32775	
680	0	37800	33285	32800	
681	0	37792	33281	32816	
682	0	37800	33287	32836	
683	0	37816	33282	32848	
684	0	37806	33274	32862	
685	0	37810	33271	32868	
686	0	37810	33274	32887	
687	0	37820	33275	32903	
688	0	37794	33278	32918	
689	0	37794	33283	32930	
690	0	37798	33287	32942	
691	0	37768	33287	32967	
692	0	37749	33302	32963	
693	0	37730	33287	32976	
694	0	37726	33300	32998	
695	0	37718	33281	33008	
696	0	37704	33282	33012	
697	0	37670	33275	33024	
698	0	37668	33283	33022	
699	0	37660	33283	33010	
700	0	37632	33287	32999	
701	0	37640	33287	32999	
702	0	37628	33287	33012	
703	0	37621	33287	33019	
704	0	37616	33287	33007	
705	0	37588	33279	33012	
706	0	37604	33275	33010	
707	0	37607	33284	32972	
708	0	37612	33285	32946	
709	0	37616	33275	32944	
710	0	37632	33275	32935	
711	0	37648	33284	32926	
712	0	37620	33270	32924	
713	0	37624	33257	32921	
714	0	37608	33261	32916	
715	0	37607	33268	32903	
716	0	37600	33269	32912	
717	0	37584	33274	32925	
718	0	37586	33287	32928	
719	0	37584	33283	32927	
720	0	37600	33287	32928	
721	0	37608	33287	32946	
722	0	37568	33287	32967	
723	0	37544	33302	32970	
724	0	37544	33287	32987	
725	0	37530	33307	32995	
726	0	37528	33313	32997	
727	0	37520	33318	32992	
728	0	37511	33316	32988	
729	0	37496	33319	32978	
730	0	37506	33322	32979	
731	0	37491	33319	32967	
732	0	37490	33335	32960	
733	0	37504	33325	32952	
734	0	37504	33317	32952	
735	0	37500	33318	32936	
736	0	37498	33330	32932	
737	0	37500	33328	32924	
738	0	37536	33320	32920	
739	0	37488	33324	32903	
740	0	37478	33336	32895	
741	0	37466	33338	32866	
742	0	37488	33351	32861	
743	0	37484	33351	32810	
744	0	37494	33376	32762	
745	0	37508	33383	32717	
746	0	37516	33375	32682	
747	0	37516	33387	32658	
748	0	37522	33384	32654	
749	0	37524	33383	32646	
750	0	37556	33367	32664	
751	0	37568	33351	32666	
752	0	37592	33319	32677	
753	0	37620	33302	32690	
754	0	37634	33287	32711	
755	0	37668	33278	32738	
756	0	37680	33270	32754	
757	0	37700	33260	32775	
758	0	37707	33269	32792	
759	0	37730	33256	32806	
760	0	37736	33277	32839	
761	0	37790	33272	32850	
762	0	37784	33287	32870	
763	0	37784	33287	32910	
764	0	37796	33287	32920	
765	0	37794	33306	32937	
766	0	37810	33325	32935	
767	0	37800	33328	32945	
768	0	37794	33344	32942	
769	0	37796	33335	32946	
770	0	37806	33342	32945	
771	0	37820	33336	32944	
772	0	37780	33351	32920	
773	0	37806	33348	32920	
774	0	37780	33338	32914	
775	0	37784	33338	32898	
776	0	37772	33330	32878	
777	0	37768	33329	32864	
778	0	37744	33318	32861	
779	0	37752	33322	32847	
780	0	37740	33306	32836	
781	0	37732	33306	32847	
782	0	37742	33302	32840	
783	0	37718	33302	32827	
784	0	37736	33287	32825	
785	0	37732	33280	32828	
786	0	37744	33287	32810	
787	0	37740	33285	32831	
788	0	37752	33281	32826	
789	0	37766	33278	32834	
790	0	37764	33287	32825	
791	0	37782	33302	32820	
792	0	37788	33287	32826	
793	0	37800	33300	32815	
794	0	37804	33287	32824	
795	0	37820	33287	32838	
796	0	37814	33285	32818	
797	0	37808	33285	32832	
798	0	37814	33287	32826	
799	0	37833	33287	32816	
800	0	37850	33287	32824	
801	0	37876	33274	32838	
802	0	37876	33303	32822	
803	0	37868	33280	32830	
804	0	37844	33280	32832	
805	0	37850	33267	32846	
806	0	37868	33273	32846	
807	0	37866	33272	32854	
808	0	37860	33280	32852	
809	0	37840	33276	32844	
810	0	37826	33281	32841	
811	0	37814	33287	32832	
812	0	37816	33287	32834	
813	0	37792	33287	32820	
814	0	37780	33287	32817	
815	0	37767	33315	32811	
816	0	37778	33305	32812	
817	0	37764	33325	32814	
818	0	37738	33315	32812	
819	0	37732	33313	32796	
820	0	37732	33321	32790	
821	0	37724	33313	32787	
822	0	37696	33320	32775	
823	0	37672	33322	32775	
824	0	37673	33328	32774	
825	0	37684	33322	32775	
826	0	37682	33320	32763	
827	0	37672	33321	32767	
828	0	37660	33318	32762	
829	0	37666	33314	32767	
830	0	37672	33314	32775	
831	0	37668	33312	32775	
832	0	37657	33317	32759	
833	0	37640	33319	32760	
834	0	37662	33315	32754	
835	0	37664	33316	32772	
836	0	37664	33318	32765	
837	0	37656	33318	32770	
838	0	37676	33316	32775	
839	0	37656	33321	32775	
840	0	37668	33330	32775	
841	0	37664	33347	32764	
842	0	37664	33342	32766	
843	0	37661	33344	32751	
844	0	37678	33346	32742	
845	0	37672	33371	32728	
846	0	37668	33361	32720	
847	0	37668	33370	32711	
848	0	37648	33383	32704	
849	0	37644	33376	32703	
850	0	37642	33376	32706	
851	0	37656	33378	32705	
852	0	37669	33375	32710	
853	0	37688	33370	32698	
854	0	37700	33367	32696	
855	0	37706	33371	32684	
856	0	37700	33370	32684	
857	0	37700	33364	32680	
858	0	37704	33363	32680	
859	0	37700	33366	32684	
860	0	37696	33369	32681	
861	0	37684	33368	32687	
862	0	37676	33369	32690	
863	0	37702	33367	32692	
864	0	37718	33348	32703	
865	0	37732	33337	32702	
866	0	37736	33335	32711	
867	0	37720	33328	32711	
868	0	37704	33335	32710	
869	0	37696	33333	32713	
870	0	37703	33345	32728	
871	0	37724	33351	32740	
872	0	37736	33351	32756	
873	0	37726	33361	32754	
874	0	37712	33360	32761	
875	0	37714	33360	32775	
876	0	37700	33366	32792	
877	0	37706	33368	32793	
